,binned source EUI,Number of Buildings,Gross Floor Area,Year Built,Median Income for Zip,gas_heat,gas_water,gas_equip,elec_heat,elec_lighting,elec_equipment,elec_fans,elec_ref,elec_cool,elec_percent_total,bor_Brooklyn,bor_Manhattan,bor_Queens,bor_Staten Island,type_Distribution Center,type_Enclosed Mall,type_Hospital (General Medical & Surgical),type_Hotel,type_K-12 School,type_Medical Office,type_Multifamily Housing,type_Non-Refrigerated Warehouse,type_Office,type_Other - Education,type_Other - Lodging/Residential,type_Other - Mall,type_Other - Specialty Hospital,type_Refrigerated Warehouse,type_Residence Hall/Dormitory,type_Residential Care Facility,type_Retail Store,type_Senior Care Community,type_Strip Mall,type_Supermarket/Grocery Store,star_Low,star_Moderate,star_Not Available
7473,Moderate,-0.06603640468878634,-0.1796000638384424,-1.592073017966623,0.35869317539798284,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7474,Low,-0.06603640468878634,0.013699499797633774,0.3978967581016277,0.35869317539798284,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7475,Moderate,-0.06603640468878634,-0.37501475029362447,-0.29859266352226005,0.35869317539798284,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7476,High,-0.06603640468878634,0.6702940549286565,-0.6965866187359102,0.35869317539798284,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7477,Moderate,-0.06603640468878634,1.1499623632465032,-0.6302542928669685,0.35869317539798284,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7478,Moderate,-0.06603640468878634,-0.08549976041843377,-1.625239180901094,0.35869317539798284,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7480,Low,-0.06603640468878634,-0.25797291829638486,-1.4925745291632104,0.35869317539798284,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7481,Moderate,-0.06603640468878634,-0.1916562639073461,0.26523210636374434,0.35869317539798284,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7482,Low,-0.06603640468878634,-0.29559188843619727,-0.7960851075393227,0.35869317539798284,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7483,Moderate,-0.06603640468878634,-0.3421963535521757,1.2933831573323407,0.35869317539798284,-0.2590215906581289,0.37054703636281633,-0.18989608983952044,-0.1789275133176321,2.057630041075526,0.5735528899052811,-0.31960795143552995,-0.06690351585500445,-0.4588854127694467,0.6258039455285562,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7484,Low,-0.06603640468878634,-0.08017418332032779,-0.43125731526014344,0.35869317539798284,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7485,Moderate,-0.06603640468878634,-0.27134351611716157,-0.6634204558014394,0.35869317539798284,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7486,Moderate,-0.06603640468878634,0.021684088439758612,1.3265493202668115,0.35869317539798284,-0.2590215906581289,0.37054703636281633,-0.18989608983952044,-0.1789275133176321,2.057630041075526,0.5735528899052811,-0.31960795143552995,-0.06690351585500445,-0.4588854127694467,0.6258039455285562,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7487,High,-0.06603640468878634,-0.31188211114834696,-0.8292512704737935,0.35869317539798284,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7488,Low,-0.06603640468878634,-0.3230129449838918,-0.3317588264567309,0.35869317539798284,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7489,Moderate,-0.06603640468878634,-0.16262998022015152,-1.393076040359798,0.35869317539798284,-2.475449374949575,-1.2589812817243387,2.516192891292979,-0.5525152435301177,1.3478331492744564,-1.5603046692242013,-0.9173444714356682,0.6792626563027097,-0.3132013717022449,1.4064093786777672,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7490,Moderate,-0.06603640468878634,-0.11045443267884947,0.5305614098395111,0.35869317539798284,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7491,Extremely High,-0.06603640468878634,0.7944744264403786,1.2602169943978698,0.35869317539798284,1.1234080937154614,-1.2476702033360607,-0.18989608983952044,-0.5525152435301177,-0.2535811255817063,0.0889472801237875,-1.5545487324743146,-0.06690351585500445,0.7200930457460603,2.3328130191122756,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7492,Moderate,-0.06603640468878634,-0.16086234186418444,0.03306896582244842,0.35869317539798284,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7493,Low,-0.06603640468878634,-0.34201128030550393,1.2270508314633988,0.35869317539798284,-0.2590215906581289,0.37054703636281633,-0.18989608983952044,-0.1789275133176321,2.057630041075526,0.5735528899052811,-0.31960795143552995,-0.06690351585500445,-0.4588854127694467,0.6258039455285562,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7494,High,-0.06603640468878634,-0.3918715237608918,0.46422908397056944,0.35869317539798284,0.9799484902237259,-1.0797243016861204,-0.18989608983952044,-0.5525152435301177,-0.031486128602908475,-1.4352756254671695,3.3010084492971763,-0.06690351585500445,-0.5996184273945906,2.4005803449769925,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7495,Extremely High,-0.06603640468878634,-0.36637296277556314,-0.6302542928669685,0.35869317539798284,0.9799484902237259,-1.0797243016861204,-0.18989608983952044,-0.5525152435301177,-0.031486128602908475,-1.4352756254671695,3.3010084492971763,-0.06690351585500445,-0.5996184273945906,2.4005803449769925,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7496,Moderate,-0.06603640468878634,0.369009917367155,0.1657336175603318,0.35869317539798284,1.2494277404956369,-1.395162130975831,-0.18989608983952044,-0.5525152435301177,-0.5281525947611166,-0.17689781027044327,-1.4601244409869472,-0.06690351585500445,1.3004771151169165,2.1666221980487452,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7497,Moderate,-0.06603640468878634,2.3488441931560105,-0.6634204558014394,0.35869317539798284,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7498,Low,-0.06603640468878634,-0.36508878106396314,-1.194079062752973,0.35869317539798284,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7499,Low,-0.06603640468878634,0.1461666203542101,-1.194079062752973,0.35869317539798284,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7501,Moderate,-0.06603640468878634,-0.10776142808952355,-1.592073017966623,0.35869317539798284,1.2494277404956369,-1.395162130975831,-0.18989608983952044,-0.5525152435301177,-0.5281525947611166,-0.17689781027044327,-1.4601244409869472,-0.06690351585500445,1.3004771151169165,2.1666221980487452,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7502,Low,-0.06603640468878634,-0.3111342641515916,2.1557033936285825,0.35869317539798284,-0.2590215906581289,0.37054703636281633,-0.18989608983952044,-0.1789275133176321,2.057630041075526,0.5735528899052811,-0.31960795143552995,-0.06690351585500445,-0.4588854127694467,0.6258039455285562,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7503,Moderate,-0.06603640468878634,0.18198395909274834,1.7245432754804615,0.35869317539798284,-0.2590215906581289,0.37054703636281633,-0.18989608983952044,-0.1789275133176321,2.057630041075526,0.5735528899052811,-0.31960795143552995,-0.06690351585500445,-0.4588854127694467,0.6258039455285562,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7505,Moderate,-0.06603640468878634,-0.23553373138869155,2.05620490482517,0.35869317539798284,-0.2590215906581289,0.37054703636281633,-0.18989608983952044,-0.1789275133176321,2.057630041075526,0.5735528899052811,-0.31960795143552995,-0.06690351585500445,-0.4588854127694467,0.6258039455285562,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7506,Moderate,-0.06603640468878634,-0.02977382814506107,-0.8292512704737935,0.35869317539798284,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7507,Low,-0.06603640468878634,-0.25573315431115307,0.2320659434292735,0.35869317539798284,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7508,Low,-0.06603640468878634,-0.2993311234199738,-0.6634204558014394,0.35869317539798284,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7509,Low,-0.06603640468878634,-0.338260714306625,0.29839826929821517,0.35869317539798284,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7510,Moderate,-0.06603640468878634,-0.32218200387638596,0.06623512875691927,0.35869317539798284,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7511,High,-0.06603640468878634,-0.060265589785493345,-0.9287497592772062,0.35869317539798284,1.2494277404956369,-1.395162130975831,-0.18989608983952044,-0.5525152435301177,-0.5281525947611166,-0.17689781027044327,-1.4601244409869472,-0.06690351585500445,1.3004771151169165,2.1666221980487452,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7512,Moderate,-0.06603640468878634,-0.280952216923957,-0.729752781670381,0.35869317539798284,1.2494277404956369,-1.395162130975831,-0.18989608983952044,-0.5525152435301177,-0.5281525947611166,-0.17689781027044327,-1.4601244409869472,-0.06690351585500445,1.3004771151169165,2.1666221980487452,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7513,High,-0.06603640468878634,-0.3777946259987351,2.1225372306941117,0.35869317539798284,-0.2590215906581289,0.37054703636281633,-0.18989608983952044,-0.1789275133176321,2.057630041075526,0.5735528899052811,-0.31960795143552995,-0.06690351585500445,-0.4588854127694467,0.6258039455285562,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7514,High,-0.06603640468878634,0.6311567287651287,-1.1277467368840313,0.35869317539798284,0.7046020179114869,-1.184293476125999,1.7140893874527254,-0.5525152435301177,0.722065646766907,-2.6281585142498236,2.5400095499765163,0.531282939237951,-0.18584314306299124,1.1639247481314974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7515,Moderate,-0.06603640468878634,-0.1559937823752067,-1.0282482480806185,0.35869317539798284,1.2494277404956369,-1.395162130975831,-0.18989608983952044,-0.5525152435301177,-0.5281525947611166,-0.17689781027044327,-1.4601244409869472,-0.06690351585500445,1.3004771151169165,2.1666221980487452,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7516,Moderate,-0.06603640468878634,-0.1610285300856856,-1.592073017966623,0.35869317539798284,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7517,Moderate,-0.06603640468878634,-0.3126828362155799,-0.6965866187359102,0.35869317539798284,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7518,Moderate,-0.06603640468878634,0.08624443548793263,-0.6965866187359102,0.35869317539798284,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7519,Moderate,-0.06603640468878634,-0.3326669698510967,-1.0282482480806185,0.35869317539798284,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7520,Moderate,-0.06603640468878634,-0.3247465902945519,-0.8624174334082644,0.35869317539798284,1.2494277404956369,-1.395162130975831,-0.18989608983952044,-0.5525152435301177,-0.5281525947611166,-0.17689781027044327,-1.4601244409869472,-0.06690351585500445,1.3004771151169165,2.1666221980487452,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7521,High,-0.06603640468878634,-0.2693417034490792,-1.160912899818502,0.35869317539798284,1.2494277404956369,-1.395162130975831,-0.18989608983952044,-0.5525152435301177,-0.5281525947611166,-0.17689781027044327,-1.4601244409869472,-0.06690351585500445,1.3004771151169165,2.1666221980487452,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7522,Low,-0.06603640468878634,0.29378708510766666,0.5305614098395111,0.35869317539798284,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7523,High,-0.06603640468878634,0.3084192026098387,0.6632260615773945,0.35869317539798284,0.7046020179114869,-1.184293476125999,1.7140893874527254,-0.5525152435301177,0.722065646766907,-2.6281585142498236,2.5400095499765163,0.531282939237951,-0.18584314306299124,1.1639247481314974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7524,High,-0.06603640468878634,0.48149668129324863,-0.729752781670381,0.35869317539798284,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7526,Moderate,-0.06603640468878634,0.39125270001307416,1.8240417642838742,0.35869317539798284,-0.2590215906581289,0.37054703636281633,-0.18989608983952044,-0.1789275133176321,2.057630041075526,0.5735528899052811,-0.31960795143552995,-0.06690351585500445,-0.4588854127694467,0.6258039455285562,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7527,Moderate,-0.06603640468878634,-0.11671293002038252,1.0943861797255154,0.35869317539798284,-0.2590215906581289,0.37054703636281633,-0.18989608983952044,-0.1789275133176321,2.057630041075526,0.5735528899052811,-0.31960795143552995,-0.06690351585500445,-0.4588854127694467,0.6258039455285562,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7528,Moderate,-0.06603640468878634,-0.29360518378825134,1.9235402530872867,0.35869317539798284,-0.2590215906581289,0.37054703636281633,-0.18989608983952044,-0.1789275133176321,2.057630041075526,0.5735528899052811,-0.31960795143552995,-0.06690351585500445,-0.4588854127694467,0.6258039455285562,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7529,Moderate,-0.06603640468878634,-0.2952595119931949,-0.8292512704737935,0.35869317539798284,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7531,High,-0.06603640468878634,0.368110990169035,1.8903740901528159,0.35869317539798284,-0.2590215906581289,0.37054703636281633,-0.18989608983952044,-0.1789275133176321,2.057630041075526,0.5735528899052811,-0.31960795143552995,-0.06690351585500445,-0.4588854127694467,0.6258039455285562,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7532,Low,-0.06603640468878634,-0.37694857687109273,2.05620490482517,0.35869317539798284,-0.2590215906581289,0.37054703636281633,-0.18989608983952044,-0.1789275133176321,2.057630041075526,0.5735528899052811,-0.31960795143552995,-0.06690351585500445,-0.4588854127694467,0.6258039455285562,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7533,High,-0.06603640468878634,0.08437481799604436,0.3978967581016277,0.35869317539798284,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7534,High,-0.06603640468878634,-0.23011372916473263,1.857207927218345,0.35869317539798284,-0.2590215906581289,0.37054703636281633,-0.18989608983952044,-0.1789275133176321,2.057630041075526,0.5735528899052811,-0.31960795143552995,-0.06690351585500445,-0.4588854127694467,0.6258039455285562,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7535,Low,-0.06603640468878634,0.09689558968414458,0.13256745462586095,0.35869317539798284,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7536,Extremely High,-0.06603640468878634,-0.37289962747451855,2.023038741890699,0.35869317539798284,-0.2590215906581289,0.37054703636281633,-0.18989608983952044,-0.1789275133176321,2.057630041075526,0.5735528899052811,-0.31960795143552995,-0.06690351585500445,-0.4588854127694467,0.6258039455285562,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7537,Moderate,-0.06603640468878634,-0.014915090340841998,1.5918786237425782,0.35869317539798284,-0.2590215906581289,0.37054703636281633,-0.18989608983952044,-0.1789275133176321,2.057630041075526,0.5735528899052811,-0.31960795143552995,-0.06690351585500445,-0.4588854127694467,0.6258039455285562,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
